R	6212	Wait	172953
R	11616	Start	172968
R	11616	Wait	172968
R	8296	Start	172968
R	8296	Wait	172968
R	4748	Start	173000
R	4748	Wait	173001
R	5520	Start	173000
R	5520	Wait	173000
R	7244	Start	173031
R	7244	Wait	173031
R	11988	Start	173031
R	11988	Wait	173031
R	7996	Start	173046
R	7996	Wait	173046
R	11860	Start	173062
R	11860	Wait	173062
R	4176	Start	173062
R	764	Start	173062
R	4176	Wait	173063
R	764	Wait	173062
R	13972	Start	173093
R	13972	Wait	173093
W	6864	Ready	173623
W	13952	Ready	173629
R	8812	Page_-1	173633
W	6864	Finish	173624
W	13952	Finish	173630
R	5912	Page_-1	173628
W	12912	Ready	173642
R	7240	Page_-1	173644
W	12912	Finish	173642
W	11900	Ready	173668
R	12908	Page_-1	173657
W	11900	Finish	173669
W	11340	Ready	173682
R	1384	Page_-1	173686
W	11340	Finish	173682
W	8400	Ready	173682
R	13696	Page_-1	173681
W	8400	Finish	173682
W	2052	Ready	173712
W	12352	Ready	173707
R	656	Page_-1	173703
W	2052	Finish	173713
R	11092	Page_-1	173707
W	12352	Finish	173709
W	2880	Ready	173748
R	6212	Page_-1	173741
W	2880	Finish	173749
W	1304	Ready	173758
W	13944	Ready	173750
R	11616	Page_-1	173757
W	1304	Finish	173759
W	13944	Finish	173751
R	8296	Page_-1	173752
W	11936	Ready	173777
W	8572	Ready	173777
W	9088	Ready	173784
R	4748	Page_-1	173784
W	11936	Finish	173779
R	5520	Page_-1	173775
W	8572	Finish	173780
R	7244	Page_-1	173789
W	9088	Finish	173787
W	12648	Ready	173795
R	11988	Page_-1	173795
W	12648	Finish	173796
R	5912	Ready	174602
R	8812	Ready	174608
W	13808	Page_-1	174601
R	5912	Finish	174602
W	13812	Page_-1	174601
R	8812	Finish	174609
R	7240	Ready	174617
W	13824	Page_-1	174625
R	7240	Finish	174618
R	12908	Ready	174629
W	13832	Page_-1	174638
R	12908	Finish	174629
R	13696	Ready	174650
R	1384	Ready	174655
W	8616	Page_-1	174655
R	13696	Finish	174651
R	1384	Finish	174657
R	656	Ready	174669
R	11092	Ready	174673
R	656	Finish	174669
R	11092	Finish	174673
R	6212	Ready	174721
R	8296	Ready	174721
R	11616	Ready	174727
R	6212	Finish	174721
R	8296	Finish	174722
R	11616	Finish	174728
R	7244	Ready	174759
R	5520	Ready	174746
R	4748	Ready	174756
R	7244	Finish	174760
R	5520	Finish	174747
R	4748	Finish	174757
R	11988	Ready	174767
R	11988	Finish	174767
W	13812	Ready	175570
W	13808	Ready	175570
R	7996	Page_-1	175570
W	13812	Finish	175571
R	11860	Page_-1	175582
W	13808	Finish	175572
W	13824	Ready	175594
R	4176	Page_-1	175587
W	13824	Finish	175594
W	13832	Ready	175607
R	764	Page_-1	175601
W	13832	Finish	175608
W	8616	Ready	175623
R	13972	Page_-1	175627
W	8616	Finish	175623
R	11860	Ready	176557
R	7996	Ready	176546
R	11860	Finish	176558
R	7996	Finish	176548
R	4176	Ready	176557
R	4176	Finish	176561
R	764	Ready	176575
R	764	Finish	176576
R	13972	Ready	176595
R	13972	Finish	176596
W	5372	Start	627000
W	5372	Wait	627000
W	5372	Page_-1	627000
W	14808	Start	627015
W	14808	Wait	627016
W	14808	Page_-1	627016
W	2616	Start	627015
W	2616	Wait	627015
W	2616	Page_-1	627015
W	14492	Start	627031
W	14492	Wait	627031
W	14492	Page_-1	627031
W	10340	Start	627062
W	10340	Wait	627062
W	10340	Page_-1	627063
W	7748	Start	627062
W	7748	Wait	627063
W	7748	Page_-1	627063
W	10396	Start	627078
W	10396	Wait	627078
W	10396	Page_-1	627078
W	3456	Start	627093
W	3456	Wait	627093
W	3456	Page_-1	627093
W	7996	Start	627109
W	7996	Wait	627109
W	7996	Page_-1	627109
W	14124	Start	627109
W	14124	Wait	627110
W	14124	Page_-1	627110
W	14736	Start	627125
W	14736	Wait	627125
W	14736	Page_-1	627125
W	14692	Start	627140
W	14692	Wait	627140
W	14692	Page_-1	627140
W	14600	Start	627156
W	14600	Wait	627156
W	14600	Page_-1	627156
W	14456	Start	627156
W	14456	Wait	627156
W	14456	Page_-1	627157
W	15128	Start	627171
W	15128	Wait	627171
W	15128	Page_-1	627172
R	14984	Start	627187
R	14984	Wait	627187
R	2272	Start	627187
R	2272	Wait	627187
R	10140	Start	627187
R	10140	Wait	627187
R	15084	Start	627203
R	15084	Wait	627203
R	11088	Start	627203
R	11088	Wait	627203
R	14452	Start	627203
R	14452	Wait	627203
R	13984	Start	627234
R	13984	Wait	627234
R	12568	Start	627234
R	12568	Wait	627234
R	13464	Start	627250
R	13464	Wait	627250
R	14256	Start	627250
R	14256	Wait	627250
R	13548	Start	627250
R	13548	Wait	627250
R	9896	Start	627250
R	9896	Wait	627250
R	11160	Start	627265
R	11160	Wait	627265
R	6176	Start	627265
R	6176	Wait	627265
R	15220	Start	627281
R	15220	Wait	627281
W	5372	Ready	628457
R	14984	Page_-1	628468
W	5372	Finish	628460
W	2616	Ready	628471
W	14808	Ready	628474
R	2272	Page_-1	628481
W	2616	Finish	628474
R	10140	Page_-1	628480
W	14808	Finish	628479
W	14492	Ready	628488
R	15084	Page_-1	628496
W	14492	Finish	628491
W	10340	Ready	628519
R	11088	Page_-1	628512
W	10340	Finish	628522
W	7748	Ready	628521
W	10396	Ready	628527
R	14452	Page_-1	628522
W	7748	Finish	628523
R	13984	Page_-1	628532
W	10396	Finish	628531
W	3456	Ready	628547
R	12568	Page_-1	628542
W	3456	Finish	628548
W	7996	Ready	628562
R	13464	Page_-1	628565
W	7996	Finish	628564
W	14736	Ready	628577
W	14124	Ready	628566
R	14256	Page_-1	628578
W	14736	Finish	628578
R	13548	Page_-1	628575
W	14124	Finish	628567
W	14692	Ready	628591
R	9896	Page_-1	628581
W	14692	Finish	628591
W	14600	Ready	628606
R	11160	Page_-1	628598
W	14600	Finish	628607
W	15128	Ready	628624
W	14456	Ready	628618
R	6176	Page_-1	628612
W	15128	Finish	628625
R	15220	Page_-1	628619
W	14456	Finish	628620
R	14984	Ready	629930
R	2272	Ready	629928
R	14984	Finish	629931
R	2272	Finish	629930
R	10140	Ready	629941
R	10140	Finish	629941
R	15084	Ready	629959
R	15084	Finish	629960
R	11088	Ready	629973
R	11088	Finish	629974
R	12568	Ready	629989
R	13984	Ready	629993
R	14452	Ready	629986
R	12568	Finish	629991
R	13984	Finish	629995
R	14452	Finish	629988
R	13464	Ready	630028
R	14256	Ready	630027
R	13464	Finish	630029
R	14256	Finish	630028
R	9896	Ready	630029
R	13548	Ready	630039
R	9896	Finish	630031
R	13548	Finish	630041
R	11160	Ready	630047
R	11160	Finish	630047
R	6176	Ready	630062
R	15220	Ready	630068
R	6176	Finish	630063
R	15220	Finish	630069
